ASV	Taxon	Phylum	Class	Order	Family	Genus	Species
4e7ad633328127ec4b2f3b46c72d243c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
dbe7cb4b46d5bce7d2dd6307c1957f42	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Uncultured	Uncultured Verrucomicrobia
b944d049e0cc4328fafd0dabc99117d9	Bacteria	Chloroflexi	Dehalococcoidia	S085	S085	S085	Metagenome
98e88b937683e8ebe249adf1e6c57b96	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
64be53fd865afbce78352f5cabc0c9e3	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Uncultured	Uncultured	Metagenome
56a4624e6a9dddf7d20682e53b2a49c1	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
0ff442455a37b689fff5ab892e7ba7b0	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
94b06e73fb1031d47ee6c2a852e4eb9b	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	Metagenome
00280af129fae65d190f11b9507761c3	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured eubacterium
99907e8a52fbc88412d232bd13697d54	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	Uncultured bacterium
578ece18ae728fac0eeee7b48c75455f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured bacterium
78f66e3277acf4c908d339d0c951cee8	Bacteria	Elusimicrobiota	Lineage IIb	Lineage IIb	Lineage IIb	Lineage IIb	Uncultured bacterium
288643e063e11febcb33efd190981fb3	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
da94395d22922859374ac61219b9a505	Bacteria	Patescibacteria	Uncultured	Uncultured	Uncultured	Uncultured	Uncultured bacterium
d2ecb1e181534a62883cbc9653299efc	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Uncultured	Uncultured	Unknown
16dedc79dc6331305afc61a06e0a39e9	Bacteria	RCP2-54	RCP2-54	RCP2-54	RCP2-54	RCP2-54	Unknown
f80a3798fa33f22d1e720f4bb4f35d9d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured bacterium
8aaa01a30f4d3f5915bdb2cee4dcc1e7	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	bacterium enrichment
8e19562561ec82ca6503efe76edd7065	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured planctomycete
2e0a67e91b02305c0e7116634718635b	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured planctomycete
e6939dd07b38031486f1fdabd5d9d9a5	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	Uncultured bacterium
c1838159d58d53b4981e5db47db2978a	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
0a457f618e3599cb5930a2253862f388	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Uncultured soil
2f1e05efe8d6cd378dcfbe6e292204dd	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Uncultured actinobacterium
7d893857b60fcf5e4096a4457562e8e1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Opitutus	Uncultured Verrucomicrobia
c69183bde669c89f099a2bc88405f07a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
dba542ad23187f6c334a2fd0cd9c7d41	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Unknown
096b1b702d11e290f8febc203ae46d21	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Uncultured	Uncultured bacterium
8ac475cf14c640233afa5fa244348daf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Uncultured	Unknown
442f00d99035ac658b4f2a2ce9ec708e	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
a9a1379e94e07dc05c406b9bfb51d81a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	S15-21	S15-21	Uncultured bacterium
42aa2f02fa45430bdaea7eec66dc10c3	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
7ce9753282cf24f33216e13cd9ac3632	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Uncultured bacterium
cb3a6c5ded10e0c643eafa167c13382c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
816db2b9f749a11f1ba9926dc0bd5c20	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	Uncultured Chloroflexi
74ff83113955ddcc236ba7a6efc79e5d	Bacteria	Elusimicrobiota	Lineage IIa	Lineage IIa	Lineage IIa	Lineage IIa	Uncultured bacterium
5140a7af90d978e1609652f2b35f1320	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NS11-12 marine group	Metagenome
a642563ab6469057af179d8030960ad7	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	Uncultured bacterium
52cbef68cbfc2ad74b59ff46e799a99d	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown
82d67233ff6de25e28f6bf03539fe04c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Uncultured	Uncultured	Uncultured soil
b7054e97bb44fa3dfb5647996aa37f44	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	Uncultured bacterium
293b44aaa9ec1ad8643a729173a58340	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unknown
34cb9e3ce6aa5dee8506f5d5e405a374	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
bd110aa8d04a5eea9a00badb96fd76ca	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Unknown	Unknown
448b014934fac079ece9065175ebb3a2	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	Subgroup 2	Subgroup 2	Uncultured Acidobacteria
25cd353656c15e66f96f28357af3c5b1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	Uncultured	Uncultured bacterium
bd5d3bcac5b419240e6cfb30d608cba5	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	Uncultured Gemmatimonadetes
e189e1e965090315f1de4698e8b347dc	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
fa42f5fe91dac38440abe3dc78a46eda	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
66dd774fe024a46277c889803fa0af89	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
dd653bf314a675c0a6a78e236c6c8b33	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	Uncultured bacterium
a6841fd6c341bedd8a401cd08bb2763d	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured soil
e9bb29778bcc70f96589e178319bfb62	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	B12-WMSP1	B12-WMSP1	Uncultured Chloroflexi
80b6b15e03e07cce1791103552699693	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Uncultured bacterium
e7e63a148076003c9c0247eed0838b4d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13	Metagenome
7de740fc99d1aac596beb5d090c5bc50	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unknown
6244040d60f25da2bca44df2bdadb732	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
98582976b9dca6857df29b9014b0d053	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
473e144a6219bfb9669a12c0eea204e1	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Unknown
19dfc5648cbcd55bc1ef2132dc2406b9	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unknown
a32a9fea5f3713b68a9e38f33517abf0	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Metagenome
fd1c53da7cd5ecaac14063342bb098e6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	Uncultured	Uncultured bacterium
0a9cc0a354e73508dbd2307b7377e779	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
ca4d9d24cc36b7f27c52c69f90a66efb	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	Uncultured Armatimonadetes
d088ca8e4d3c21f82f079c11f1d168c6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NS11-12 marine group	Unknown
430eec72df8e319e1d5a1c7a14a8ca35	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Frankia	Unknown
aa1966325ed620c71a60cdc58805eeea	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Uncultured	Uncultured bacterium
b97707a30bd95c074fb2674fb5fcc41d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	Uncultured bacterium
fc5f645c381c6a42a611069653a710db	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unknown
6ba9b124c0ef4048affbac2bddf33a5c	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus Endoecteinascidia	Unknown
04c28228b713360fd3c920963c0eebed	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Uncultured bacterium
7cb473bffb5cb85f14711c6e9a416d18	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	Uncultured bacterium
e1e7eddecd0262edced43802a2319718	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
98d5b886309f464581f82d77ffeda963	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	Unknown
4ef36ca99491419ca157167865066b8e	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured planctomycete
284c506d6a39ac0fd6464da973bcd0c0	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Uncultured	Uncultured	Uncultured proteobacterium
03660bf44803608ef61e467a78a0ef19	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	Unknown
d04c77fb6fa8b7228f20e37842b7d8f8	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Unknown
a38ef57b4543a514fc301e264b7d8c36	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Uncultured	Uncultured Alphaproteobacteria
abed0230e14f635a7cc14b84aa7a80b9	Bacteria	Acidobacteriota	Acidobacteriae	Unknown	Unknown	Unknown	Unknown
f74a23038095f558d209d451c03c9b7e	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	Uncultured Conexibacteraceae
36165481f688dcb3e8f34958e87080c8	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
ea18374aa63ce156f8da3a35bb61d856	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	metal-contaminated soil
d659702bf970ca02a5d76d9a1d06bad3	Bacteria	Armatimonadota	Uncultured	Uncultured	Uncultured	Uncultured	Uncultured bacterium
a096ff15e2ab7c654659e8c491365ba5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
df363e621eb4ac4c701c90e8895c7a12	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
a126ea471b7f46fad4a7ed34498a4b2a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Unknown
8fe8479909fd97d4d324e7004ff195f7	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
b086e27bf2c0993db43ab57f898bbbba	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unknown
c930a03b25223b69d140b8c88e74a29b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unknown
bd020ae5d71974985e0a67e667572bbc	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Babeliaceae	Uncultured bacterium
1c7d06878b74e0ae38b84cb4fa48a026	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Planctomycetales bacterium
ac55afc11f4f47417c445db1ab9eec74	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Uncultured	Unknown
124d28f45fc69ffb1a16eb17a557e7ff	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	Uncultured bacterium
b69abdbd3f63d2b7e161cce9bb33845a	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unknown	Unknown
b68bff67c4de71fe7d31e628863cf8f4	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Uncultured	Uncultured	Uncultured Alphaproteobacteria
98ba23f282d9f5916f980a4851474bf4	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unknown
3d070f78ffb681dfe28197d42d2270c4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	Uncultured Bacteroidetes
3e226826a679bb64fa1c9322ebee595a	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	Uncultured bacterium
766edffac535791e8f4e38f4fa454e31	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured bacterium
d26746f3e492047a00e2bda56b869aaf	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Unknown	Unknown
bef78abcb2c55711c1f4e60bd947bc18	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Uncultured	Uncultured forest
db1710890477ef2c6204fc2d76ecf082	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	Uncultured forest
94920ad9a55cf10a9d13fdb55847aea8	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Uncultured	Uncultured	Unknown
c5f4f1316ba686113595a718d2f0fbdc	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophagaceae	Uncultured bacterium
7b5df80227920afa5d8a2f21caebdf50	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unknown
f73fc9c856759318e4f16328478d5d41	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unknown	Unknown	Unknown
eedbb1351290a97ee7bc2580378ecbd1	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
20b0fea14523d3a959172f7d12dfbd07	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Unknown
18c8defc21cac5c078f9e98d2ab778df	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
c2dad8d6cb91e9f1625aac3bc6b4f80c	Bacteria	Chloroflexi	Anaerolineae	SBR1031	SBR1031	SBR1031	Uncultured Gemmatimonadetes
a3671b8aa98b5bf04900f06faed81970	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Metagenome
855fadcd6fd159ceea2c4a9e9e96a155	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
eb1ad25b90f479585d660e5779f4ee51	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	Unknown
52bbaed6df8e875a639dfb3f6aa56417	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
bb1fa863f5cfdd1f51294316003edc70	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
88d981f4f753090719a4400c7c881b8c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	env.OPS 17	Metagenome
c85230c227a4a2c89b982b94e24b3f51	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	Uncultured Alphaproteobacteria
53ce7c9985ff3a45c5d40e1cd05f860a	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	Uncultured bacterium
34949cd7d745d542193d613493be2178	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	Uncultured bacterium
8c1cd9ef89310d3c3413d82b66f92925	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae	Uncultured bacterium
7633bdfbf11b848c588e76dbd501ac1c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	Metagenome
9238a7b9c50b8f1e24f0256011a3c7c9	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Uncultured	Unknown
310e6a24601557b8900f8cfc6a01410a	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
62e29ade1a589a0773740bf5da38e4cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unknown	Unknown	Unknown
865bf45335638b9fe015226b749737b7	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	Uncultured bacterium
6369a736f9453b5d4295feba64a6af3d	Bacteria	Dependentiae	Babeliae	Babeliales	Unknown	Unknown	Unknown
bb642f6b0a7a5f5674d55c1b3fa6f76b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	Uncultured Acetobacteraceae
dcadc0253b1efa1d3a4fc47bd70646eb	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Unknown
efb8e2c27e2ab94613591d54dccd5d4f	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Uncultured	Uncultured soil
36c70474652192d73676d19e0fe38fa3	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Uncultured	Uncultured bacterium
d5efcbd3624f4caa0f6d8561fbc8f26f	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Uncultured	Uncultured bacterium
50ad053526f46f69f28d89fc1baba31d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13	Metagenome
cd81cf2e9cf49ed204a338825c537fb3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	Uncultured	Uncultured bacterium
be94436d42fd313205137fce45eb7676	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
bbb59b06115ec90946f4cc91a26b0b26	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Uncultured	Uncultured	Unknown
69f38f9e79867a0a88b172de2543b59d	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Uncultured	Uncultured	Uncultured Planctomyces
62b8e9066de2eb70dc658352e29236b2	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
ab5e26031399dbaccd79c516ce5e8fbf	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	agricultural soil
adb802d4ddc711e8b083e72e05afc772	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	Unknown
f8027f8a892cbde506874b3794ce1cb3	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	Uncultured bacterium
698d299cf64676748a1a39fcfb16b91f	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria	Parcubacteria	Parcubacteria	Uncultured bacterium
a35b449bdfd2a1e89413da31a8243c97	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria	Parcubacteria	Parcubacteria	Uncultured soil
ada45eb16c3b0cf5dd7046bee83cafb9	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Unknown	Unknown
50de47feb9fd3a14bf9e2fb92a8ef1cd	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Uncultured	Unknown
156cb2a4ce604518c174cccb4e629fa0	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Uncultured	Uncultured	Unknown
ad822a909aea52ab62ca92c719884eb9	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	UBA12409	Unknown
c56c36cdb375f215b90561d2b39a2a8c	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	Uncultured Firmicutes
44fd59f11ee7ea27cb79c19f1b2a9b23	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Uncultured	Uncultured	Uncultured Acidobacteriales
805ca319358a94cc7dd25a332947f34b	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Unknown
8be927217863062285eb3404478bcf1a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unknown	Unknown
3fa6c869e76805363405c7b8ca077974	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unknown
d501cfed02e2caf17e7c8bfb4595b0ce	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	Unknown
f87fac0587d674e089d69d4ad4e9d0cf	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
ee286e605c1ebc4f1399ffc6b61f8291	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	Uncultured bacterium
2255d72dca28dafb7e8506875ddc734f	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Uncultured bacterium
ff5e4c0bd9488ff686e775e571d77cdc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Uncultured bacterium
5c9f0f3b8a44773311c615b4bb7546b2	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
9214c8ae1d39f7b6cd90d07cde2582f6	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Uncultured	Uncultured	Uncultured Acidobacteria
485c749e5b8a7469fb9b634f6205865b	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Uncultured	Uncultured	Unknown
c4c699291228eca6768e75e35948d6a8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Uncultured	Unknown
90cef3c7c3f283644eeae25d8ac6b1fb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Uncultured bacterium
497eba36c86549e59a6d31c6a4adb3d8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	Uncultured bacterium
7f73c038c01e859a9fa1d571a3b14681	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	WD2101 soil group	Uncultured bacterium
26f501e6f72a3164a9b2bacef34842e0	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Metagenome
6536f1caa3c81f5d967fba8df959c8c3	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
324396b2bde3b51f1de2f4bc8f9c2fdc	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Uncultured	Unknown
f773cb0ea1b7d49ed797b3d55fb2e57d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Uncultured bacterium
2d912f78285188506cc37668b4f435f9	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Unknown
32d1cf5151284481294b8f21fb52596a	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Uncultured	Uncultured Singulisphaera
3c3b7565715b9c46ccc181e772c4f911	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Unknown	Unknown	Unknown
96b4a97ea301310216b3a14e85034f76	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	Uncultured bacterium
88fa323be49f04463d67a4dd4d40fc91	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Uncultured	Uncultured bacterium
74ccc9cf5d61a2028e553c8404e21169	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	env.OPS 17	Uncultured bacterium
d34f06b11823353a43eb5f769d1ae0b7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	Uncultured Alcaligenaceae
6b62165246cac18066e650bf158ca34f	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Uncultured	Uncultured bacterium
2b87c4c0b6dbc03481d0e89593d2eed4	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Unknown	Unknown
808ed864286eb37ff38bfa7faaf12ad0	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	Uncultured bacterium
2b862a2532322efc72101895b10025d9	Bacteria	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
d263a5491ce3a0bfbf8de0f0a307c920	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Uncultured	Unknown
a814db0d18a9673042f63fd2f863f221	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Uncultured	Uncultured soil
